id,SalePrice
2736,150411.0799492814
2737,110649.99007739569
2738,150734.8024874148
2739,162133.5314607612
2740,136743.10657540167
2741,141962.0254583935
2742,158110.19185706694
2743,147351.7078887315
2744,153336.7817525511
2745,144111.54488002812
2746,129635.7835208475
2747,146253.6678506449
2748,124103.86950773338
2749,121460.21578514861
2750,128112.556253911
2751,117797.92857587786
2752,220888.00189495832
2753,155639.0163374435
2754,256501.5590202876
2755,147513.912049336
2756,92434.07830879017
2757,69159.83131526498
2758,87060.59978001285
2759,157813.41296239512
2760,141584.99259800138
2761,149369.12395491474
2762,147205.8872921751
2763,195945.38574314874
2764,146852.13073055865
2765,259450.5945302389
2766,141811.11674470943
2767,70530.85680380714
2768,131358.96641496022
2769,120725.33981828665
2770,144905.48674933985
2771,106290.06050601928
2772,102150.11103918403
2773,168991.89572603803
2774,142955.07197049307
2775,126655.23773119814
2776,149682.27710495063
2777,151807.00451085146
2778,128518.0776038135
2779,135551.039984703
2780,108231.74428201304
2781,97432.96859249641
2782,89705.05841586663
2783,84617.54329759238
2784,120067.75073946646
2785,141738.16388989554
2786,53899.29522742919
2787,129988.72692594264
2788,71767.27831191791
2789,190458.1321758665
2790,92086.82923133014
2791,120209.79207034677
2792,73122.5940578609
2793,158017.97998877522
2794,89109.57916229882
2795,117477.9843472804
2796,95022.9218582901
2797,216537.61769946315
2798,114825.45025944163
2799,120328.03995710815
2800,75664.94663706067
2801,114403.6673091022
2802,127098.06523674843
2803,186879.79994674737
2804,127400.47612677183
2805,95409.61347978079
2806,88702.89117456606
2807,159788.25510457368
2808,149087.59039139003
2809,132148.41785984568
2810,123523.98852002068
2811,164981.75618477736
2812,152201.40940883732
2813,181744.79189875966
2814,174135.08812149905
2815,112646.169808654
2816,221827.49560936715
2817,160510.60284385714
2818,125065.63526389579
2819,160932.04953166994
2820,138222.73500147858
2821,126674.6259351612
2822,191805.62502028304
2823,319751.94241508574
2824,194341.4303988096
2825,132726.04250348534
2826,134243.30390393484
2827,143279.61270325212
2828,251365.563943816
2829,209471.09335471282
2830,234338.95084200043
2831,184655.52177924966
2832,227292.87684209726
2833,300808.66912995756
2834,218507.51694811194
2835,216863.67610930512
2836,197491.1613520101
2837,171352.455365589
2838,149321.76720825105
2839,187627.67938736884
2840,193845.85739241051
2841,202037.95168919011
2842,221068.33363284613
2843,153242.64974842314
2844,173328.93186074693
2845,118492.92903564323
2846,208345.61859826988
2847,195364.47842209996
2848,214070.0185128518
2849,206537.06488676497
2850,253338.28103328124
2851,220539.86775045784
2852,225395.72888251208
2853,230210.60494275624
2854,142013.4690114134
2855,199049.37442285952
2856,208481.94442523993
2857,196388.8741874909
2858,204256.39506577922
2859,124606.87847293104
2860,135460.65447862959
2861,130093.16757694975
2862,205029.02152787533
2863,128422.53096373478
2864,261601.24649546854
2865,135999.7800621222
2866,174596.9764592487
2867,96088.49617869448
2868,121980.51762678148
2869,118749.5471503883
2870,142213.30741132598
2871,82544.92550181516
2872,28729.608561003173
2873,110713.62268225645
2874,143076.425376051
2875,123306.98160035018
2876,174746.10614060517
2877,134951.84028233512
2878,178720.52727615216
2879,140649.9592735076
2880,108858.34842972201
2881,161101.02036560723
2882,169989.16337729304
2883,196900.84541487147
2884,203932.8184520445
2885,184556.99442969938
2886,218794.48879745638
2887,108337.21770123369
2888,143438.6093116661
2889,55251.54024796374
2890,81326.04210658261
2891,152396.50501356134
2892,40694.607496649725
2893,102393.9724877493
2894,54697.12963703909
2895,307855.6227007051
2896,264098.9791771753
2897,208235.61340567062
2898,170509.91140854766
2899,236641.38668705185
2900,158325.18065795687
2901,198824.78597693343
2902,189507.2347494393
2903,293674.4370437615
2904,314826.7467436753
2905,70678.82131498633
2906,185292.4453424482
2907,116614.92801338277
2908,125366.1885688887
2909,171044.3136832068
2910,67691.1922070033
2911,79878.06672968715
2912,147602.18654701905
2913,80668.38225109188
2914,75495.2313388678
2915,83927.53037008096
2916,83988.90284958808
2917,169961.73900172126
2918,116125.03282611445
2919,218624.7661249598
